-4.527864524879916295e-07,5.626139634223151806e-05,-2.346958470902369732e-03,1.931112222781294629e-01,-8.467010169168140421e-02
-4.419781007584781748e-07,5.453809088456410789e-05,-2.262838121128480599e-03,1.754570472328906561e-01,-9.321076816608740712e-02
-4.031792870247263166e-07,4.945941668660267757e-05,-2.029065173793123591e-03,1.565176640291382204e-01,-9.685051212001435927e-02
-1.992256848870526387e-07,2.230870422765700084e-05,-8.892854843585500883e-04,1.245066464714124771e-01,-5.373456243048978925e-02
-1.812886563562502248e-07,2.072470155916814727e-05,-8.176068700171236839e-04,1.061462284750412793e-01,-3.626439094945496655e-02
-1.019287825904288843e-07,1.267984282407286902e-05,-6.131221935685459735e-04,8.967368574836798167e-02,-1.921870901449810112e-02
-6.048615553917854090e-08,5.457474632687856119e-06,-2.072902516158126062e-04,6.616387728058714668e-02,1.548267851148371968e-02
1.328859521154322017e-08,-1.989822879460503095e-06,-4.749436964436133332e-05,5.213334305945738212e-02,-1.191323319678076406e-02
1.326245723239253016e-08,-3.632855644683226107e-06,1.706733829624134465e-04,2.940356387952274345e-02,2.144771833002460590e-02
