-2.505436207756909302e-07,-1.327458792752374151e-05,-3.690204620524629824e-03,-5.070304010529866345e-02
-6.028217370500034736e-07,1.496196161341692534e-05,-3.424681477465317016e-03,-4.041260962887693875e-02
-6.474099536468745486e-07,1.521967712311928455e-05,-2.619998815400891457e-03,-3.782468147152732302e-02
-6.477028860144111503e-07,1.358363865380016850e-05,-1.975943258290910332e-03,-3.448937824208619940e-02
-5.859185337726603514e-07,6.403105019814590147e-06,-1.320795288867608695e-03,-2.942554717688223437e-02
-6.372593086239474525e-07,7.476224791056327190e-06,-8.101757599708227101e-04,-2.437598110816737232e-02
-5.982460446107866667e-07,3.272165237504371047e-06,-4.455502244428299506e-04,-1.771357757851745041e-02
-7.039352009317852053e-07,1.403585320620128089e-05,-4.489699788887605947e-04,-1.180193570804551756e-02
-6.855577025500255372e-07,1.355698866730416322e-05,-1.965947622231091691e-04,-7.226322020010307948e-03
